ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
597;*;*;*;*;*;North America;*;*;<=50K
598;*;*;*;*;*;*;*;*;>50K
599;Male;*;*;spouse not present;*;*;*;*;<=50K
600;*;*;*;*;*;*;*;*;<=50K
601;*;*;*;*;*;*;*;*;>50K
602;*;*;*;*;*;*;*;*;<=50K
603;*;*;*;*;*;*;*;*;<=50K
604;*;*;*;*;*;*;*;*;<=50K
605;*;*;*;*;*;North America;*;*;<=50K
606;Male;*;*;*;*;*;*;*;<=50K
607;Male;*;White;*;*;*;Non-Government;*;>50K
608;*;*;*;*;*;*;*;*;>50K
609;*;*;*;*;*;*;*;*;<=50K
610;*;*;*;*;*;*;*;*;<=50K
611;*;*;*;*;*;*;*;*;<=50K
612;*;*;*;*;*;*;*;*;<=50K
613;*;*;*;*;*;*;*;*;>50K
614;*;*;*;*;*;*;*;*;<=50K
615;*;*;*;*;*;*;*;*;>50K
616;Male;*;*;*;*;*;*;*;<=50K
617;*;*;*;*;*;*;*;*;<=50K
618;Male;*;*;spouse not present;*;*;*;*;<=50K
619;*;*;*;*;*;*;*;*;>50K
620;*;*;*;*;*;*;Non-Government;*;>50K
621;*;*;*;*;*;*;*;*;<=50K
622;Male;*;*;spouse not present;*;*;*;*;<=50K
623;*;*;*;*;*;*;*;*;<=50K
624;Male;*;*;*;*;*;*;*;<=50K
625;*;*;*;*;*;*;*;*;<=50K
626;*;*;*;*;*;*;*;*;<=50K
627;*;*;*;*;*;*;*;*;>50K
628;*;*;*;*;*;North America;*;*;>50K
629;*;*;*;*;*;*;*;*;<=50K
630;*;*;*;*;*;*;*;*;<=50K
631;*;*;*;*;*;*;*;*;<=50K
632;*;*;*;*;*;*;*;*;<=50K
633;*;*;*;*;*;*;*;*;<=50K
634;*;*;*;*;*;*;*;*;<=50K
635;*;*;*;*;*;*;*;*;<=50K
636;*;*;*;*;*;*;*;*;<=50K
637;*;*;*;*;*;*;*;*;<=50K
638;Male;*;*;spouse not present;*;*;*;*;<=50K
639;*;*;*;*;*;*;*;*;<=50K
640;*;*;*;*;*;*;*;*;>50K
641;*;*;*;*;*;*;*;*;>50K
642;*;*;*;*;*;*;*;*;<=50K
643;*;*;*;*;*;*;*;*;<=50K
644;*;*;*;*;*;*;*;*;<=50K
645;*;*;*;*;*;*;*;*;<=50K
646;*;*;*;*;*;*;*;*;<=50K
647;*;*;*;*;*;*;*;*;<=50K
648;*;*;*;*;*;*;*;*;>50K
649;*;*;*;*;*;*;*;*;>50K
650;*;*;*;*;*;*;*;*;<=50K
651;*;*;*;*;*;*;*;*;<=50K
652;Male;*;*;*;*;*;*;*;<=50K
653;Male;*;*;spouse not present;*;*;*;*;<=50K
654;*;*;*;*;*;*;*;*;<=50K
655;*;*;*;*;*;*;*;*;<=50K
656;*;*;*;*;*;*;*;*;<=50K
657;*;*;*;*;*;*;*;*;<=50K
658;*;*;*;*;*;*;*;*;<=50K
659;*;*;*;*;*;North America;*;*;<=50K
660;*;*;*;*;*;*;*;*;<=50K
661;*;*;*;*;*;*;*;*;<=50K
662;*;*;*;*;*;*;*;*;>50K
663;*;*;*;*;*;*;*;*;<=50K
664;*;*;*;*;*;North America;*;*;<=50K
665;*;*;*;*;*;*;*;*;<=50K
666;*;*;*;*;*;*;*;*;>50K
667;*;*;*;*;*;*;*;*;>50K
668;*;*;*;*;*;*;*;*;<=50K
669;*;*;*;*;*;*;*;*;<=50K
670;Male;*;White;*;*;*;Non-Government;*;<=50K
671;*;*;*;*;*;*;*;*;<=50K
672;*;*;*;*;*;*;*;*;<=50K
673;*;*;*;*;*;*;*;*;<=50K
674;*;*;*;*;*;*;*;*;<=50K
675;*;*;*;*;*;*;*;*;<=50K
676;*;*;*;*;*;*;*;*;<=50K
677;*;*;*;*;*;*;*;*;<=50K
678;*;*;*;*;*;*;*;*;<=50K
679;*;*;*;*;*;*;*;*;>50K
680;*;*;*;*;*;*;*;*;<=50K
681;*;*;*;*;*;*;Non-Government;*;<=50K
682;*;*;*;*;*;*;*;*;>50K
683;*;*;*;*;*;*;*;*;<=50K
684;Male;*;*;spouse not present;*;*;*;*;<=50K
685;*;*;*;*;*;*;*;*;>50K
686;Male;*;White;*;*;*;Non-Government;*;>50K
687;*;*;*;*;*;*;*;*;<=50K
688;*;*;*;*;*;*;*;*;<=50K
689;*;*;*;*;*;*;*;*;<=50K
690;*;*;*;*;*;*;*;*;>50K
691;*;*;*;*;*;*;*;*;<=50K
692;*;*;*;*;*;*;Non-Government;*;<=50K
693;*;*;*;*;*;*;*;*;<=50K
694;*;*;*;*;*;*;*;*;<=50K
695;*;*;*;*;*;*;*;*;<=50K
696;Male;*;White;*;*;*;Non-Government;*;>50K
697;*;*;*;*;*;*;*;*;<=50K
698;*;*;*;*;*;*;*;*;>50K
699;*;*;*;*;*;*;*;*;<=50K
700;*;*;*;*;*;*;*;*;<=50K
701;*;*;*;*;*;*;*;*;>50K
702;*;*;*;*;*;*;*;*;<=50K
703;*;*;*;*;*;*;*;*;>50K
704;*;*;*;*;*;*;*;*;>50K
705;*;*;*;*;*;*;*;*;<=50K
706;*;*;*;*;*;*;*;*;<=50K
707;*;*;*;*;*;*;*;*;<=50K
708;*;*;*;*;*;*;*;*;<=50K
709;Male;*;*;*;*;*;*;*;<=50K
710;*;*;*;*;*;*;*;*;<=50K
711;*;*;*;*;*;*;*;*;<=50K
712;Male;*;*;*;*;*;*;*;<=50K
713;*;*;*;*;*;*;*;*;>50K
714;*;*;*;*;*;*;*;*;<=50K
715;*;*;*;*;*;*;*;*;<=50K
716;*;*;*;*;*;*;*;*;<=50K
717;*;*;*;*;*;*;*;*;>50K
718;*;*;*;*;*;*;*;*;<=50K
719;*;*;*;*;*;*;*;*;<=50K
720;*;*;*;*;*;*;*;*;>50K
721;*;*;*;*;*;*;*;*;<=50K
722;*;*;*;*;*;*;*;*;>50K
723;*;*;*;*;*;*;*;*;<=50K
724;*;*;*;*;*;North America;*;*;<=50K
725;Male;*;*;spouse not present;*;*;*;*;<=50K
726;*;*;*;*;*;*;*;*;>50K
727;*;*;*;*;*;*;*;*;<=50K
728;*;*;*;*;*;*;*;*;<=50K
729;Male;*;White;*;*;*;Non-Government;*;>50K
730;Male;*;*;spouse not present;*;*;*;*;<=50K
731;*;*;*;*;*;North America;*;*;<=50K
732;*;*;*;*;*;*;*;*;<=50K
733;Male;*;*;spouse not present;*;*;*;*;>50K
734;*;*;*;*;*;*;*;*;>50K
735;*;*;*;*;*;*;*;*;<=50K
736;*;*;*;*;*;*;*;*;<=50K
737;*;*;*;*;*;*;*;*;<=50K
738;*;*;*;*;*;*;*;*;<=50K
739;*;*;*;*;*;*;*;*;<=50K
740;*;*;*;*;*;North America;*;*;>50K
741;*;*;*;*;*;*;*;*;>50K
742;*;*;*;*;*;*;*;*;>50K
743;Male;*;*;spouse not present;*;*;*;*;<=50K
744;*;*;*;*;*;*;*;*;<=50K
745;*;*;*;*;*;*;*;*;<=50K
746;*;*;*;*;*;*;*;*;<=50K
747;Male;*;*;spouse not present;*;*;*;*;<=50K
748;*;*;*;*;*;*;*;*;<=50K
749;*;*;*;*;*;*;*;*;<=50K
750;*;*;*;*;*;*;*;*;>50K
751;*;*;*;*;*;North America;*;*;<=50K
752;Male;*;White;*;*;*;Non-Government;*;>50K
753;Male;*;*;spouse not present;*;*;*;*;<=50K
754;*;*;*;*;*;*;*;*;<=50K
755;*;*;*;*;*;*;*;*;<=50K
756;*;*;*;*;*;*;*;*;<=50K
757;Male;*;White;*;*;*;Non-Government;*;<=50K
758;*;*;*;*;*;*;*;*;>50K
759;*;*;*;*;*;*;*;*;<=50K
760;*;*;*;*;*;*;*;*;<=50K
761;Male;*;*;spouse not present;*;*;*;*;<=50K
762;*;*;*;*;*;*;*;*;<=50K
763;*;*;*;*;*;*;*;*;>50K
764;*;*;*;*;*;*;*;*;<=50K
765;*;*;*;*;*;*;Non-Government;*;<=50K
766;Male;*;White;*;*;*;Non-Government;*;<=50K
767;*;*;*;*;*;*;*;*;<=50K
768;*;*;*;*;*;*;*;*;>50K
769;*;*;*;*;*;*;*;*;<=50K
770;*;*;*;*;*;*;*;*;<=50K
771;Male;*;*;spouse not present;*;*;*;*;<=50K
772;*;*;*;*;*;*;*;*;<=50K
773;*;*;*;*;*;*;*;*;>50K
774;*;*;*;*;*;*;*;*;<=50K
775;*;*;*;*;*;North America;*;*;>50K
776;*;*;*;*;*;*;*;*;<=50K
777;*;*;*;*;*;*;*;*;<=50K
778;*;*;*;*;*;*;*;*;>50K
779;*;*;*;*;*;*;*;*;<=50K
780;Male;*;*;*;*;*;*;*;<=50K
781;*;*;*;*;*;*;*;*;>50K
782;*;*;*;*;*;*;*;*;<=50K
783;*;*;*;*;*;*;Non-Government;*;<=50K
784;*;*;*;*;*;*;*;*;<=50K
785;*;*;*;*;*;*;*;*;>50K
786;*;*;*;*;*;*;*;*;<=50K
787;*;*;*;*;*;*;*;*;<=50K
788;Male;*;White;*;*;*;Non-Government;*;>50K
789;*;*;*;*;*;*;*;*;<=50K
790;*;*;*;*;*;*;*;*;>50K
791;*;*;*;*;*;*;*;*;<=50K
792;Male;*;White;*;*;*;Non-Government;*;<=50K
793;*;*;*;*;*;*;Non-Government;*;<=50K
794;*;*;*;*;*;*;*;*;<=50K
795;*;*;*;*;*;North America;*;*;<=50K
796;*;*;*;*;*;*;*;*;<=50K
797;*;*;*;*;*;*;*;*;<=50K
798;Male;*;*;spouse not present;*;*;*;*;<=50K
799;*;*;*;*;*;*;*;*;>50K
800;*;*;*;*;*;*;*;*;<=50K
801;*;*;*;*;*;*;*;*;>50K
802;Male;*;*;spouse not present;*;*;*;*;<=50K
803;*;*;*;*;*;*;Non-Government;*;>50K
804;*;*;*;*;*;*;*;*;>50K
805;*;*;*;*;*;*;*;*;<=50K
806;*;*;*;*;*;*;*;*;>50K
807;*;*;*;*;*;*;*;*;<=50K
808;*;*;*;*;*;*;*;*;<=50K
809;*;*;*;*;*;North America;*;*;>50K
810;*;*;*;*;*;*;*;*;<=50K
811;*;*;*;*;*;*;*;*;<=50K
812;*;*;*;*;*;*;*;*;>50K
813;*;*;*;*;*;North America;*;*;<=50K
814;*;*;*;*;*;*;*;*;>50K
815;*;*;*;*;*;*;*;*;<=50K
816;*;*;*;*;*;*;*;*;<=50K
817;*;*;*;*;*;*;*;*;<=50K
818;*;*;*;*;*;*;*;*;<=50K
819;*;*;*;*;*;*;*;*;<=50K
820;*;*;*;*;*;*;*;*;<=50K
821;*;*;*;*;*;*;*;*;>50K
822;*;*;*;*;*;*;*;*;>50K
823;*;*;*;*;*;*;*;*;<=50K
824;*;*;*;*;*;*;*;*;<=50K
825;*;*;*;*;*;*;*;*;<=50K
826;*;*;*;*;*;*;*;*;>50K
827;*;*;*;*;*;North America;*;*;<=50K
828;*;*;*;*;*;*;*;*;<=50K
829;Male;*;White;*;*;*;Non-Government;*;<=50K
830;*;*;*;*;*;*;*;*;<=50K
831;*;*;*;*;*;*;*;*;<=50K
832;*;*;*;*;*;*;*;*;<=50K
833;*;*;*;*;*;*;*;*;<=50K
834;*;*;*;*;*;*;*;*;<=50K
835;*;*;*;*;*;*;*;*;<=50K
836;*;*;*;*;*;*;*;*;<=50K
837;*;*;*;*;*;*;*;*;<=50K
838;*;*;*;*;*;*;*;*;<=50K
839;*;*;*;*;*;*;*;*;<=50K
840;*;*;*;*;*;*;*;*;<=50K
841;*;*;*;*;*;*;*;*;<=50K
842;*;*;*;*;*;*;*;*;>50K
843;*;*;*;*;*;*;*;*;<=50K
844;*;*;*;*;*;*;*;*;>50K
845;*;*;*;*;*;*;Non-Government;*;<=50K
846;*;*;*;*;*;*;*;*;<=50K
847;*;*;*;*;*;*;*;*;<=50K
848;Male;*;*;spouse not present;*;*;*;*;<=50K
849;*;*;*;*;*;*;*;*;<=50K
850;*;*;*;*;*;*;*;*;<=50K
851;*;*;*;*;*;North America;*;*;<=50K
852;*;*;*;*;*;North America;*;*;<=50K
853;*;*;*;*;*;*;*;*;>50K
854;*;*;*;*;*;*;*;*;<=50K
855;*;*;*;*;*;*;*;*;<=50K
856;Male;*;*;*;*;*;*;*;<=50K
857;*;*;*;*;*;*;*;*;<=50K
858;*;*;*;*;*;*;*;*;<=50K
859;*;*;*;*;*;North America;*;*;>50K
860;*;*;*;*;*;North America;*;*;>50K
861;*;*;*;*;*;*;*;*;<=50K
862;*;*;*;*;*;*;*;*;>50K
863;*;*;*;*;*;North America;*;*;<=50K
864;*;*;*;*;*;*;*;*;>50K
865;*;*;*;*;*;*;*;*;<=50K
866;*;*;*;*;*;*;*;*;<=50K
867;*;*;*;*;*;*;Non-Government;*;>50K
868;*;*;*;*;*;*;*;*;<=50K
869;*;*;*;*;*;North America;*;*;<=50K
870;*;*;*;*;*;*;*;*;<=50K
871;*;*;*;*;*;*;*;*;<=50K
872;*;*;*;*;*;*;*;*;>50K
873;*;*;*;*;*;*;*;*;<=50K
874;*;*;*;*;*;*;*;*;<=50K
875;*;*;*;*;*;*;*;*;>50K
876;*;*;*;*;*;*;*;*;>50K
877;*;*;*;*;*;*;*;*;<=50K
878;*;*;*;*;*;*;*;*;<=50K
879;*;*;*;*;*;*;*;*;<=50K
880;*;*;*;*;*;*;*;*;>50K
881;*;*;*;*;*;*;*;*;<=50K
882;*;*;*;*;*;*;*;*;>50K
883;*;*;*;*;*;*;*;*;>50K
884;*;*;*;*;*;*;*;*;<=50K
885;*;*;*;*;*;*;*;*;<=50K
886;*;*;*;*;*;*;*;*;<=50K
887;*;*;*;*;*;*;*;*;<=50K
888;*;*;*;*;*;North America;*;*;<=50K
889;*;*;*;*;*;*;*;*;<=50K
890;*;*;*;*;*;*;*;*;>50K
891;*;*;*;*;*;*;Non-Government;*;<=50K
892;*;*;*;*;*;*;*;*;>50K
893;*;*;*;*;*;North America;*;*;>50K
894;*;*;*;*;*;*;*;*;<=50K
895;*;*;*;*;*;*;*;*;>50K
896;*;*;*;*;*;North America;*;*;<=50K
897;*;*;*;*;*;*;*;*;<=50K
898;*;*;*;*;*;*;*;*;<=50K
899;*;*;*;*;*;*;*;*;<=50K
900;*;*;*;*;*;*;*;*;>50K
901;*;*;*;*;*;*;*;*;<=50K
902;*;*;*;*;*;*;*;*;<=50K
903;*;*;*;*;*;*;*;*;<=50K
904;*;*;*;*;*;*;*;*;<=50K
905;*;*;*;*;*;*;*;*;<=50K
906;*;*;*;*;*;*;*;*;>50K
907;*;*;*;*;*;*;*;*;<=50K
908;*;*;*;*;*;*;*;*;<=50K
909;*;*;*;*;*;*;*;*;<=50K
910;Male;*;*;*;*;*;*;*;<=50K
911;*;*;*;*;*;*;*;*;<=50K
912;*;*;*;*;*;*;*;*;<=50K
913;*;*;*;*;*;*;*;*;<=50K
914;*;*;*;*;*;*;Non-Government;*;<=50K
915;Male;*;White;*;*;*;Non-Government;*;>50K
916;*;*;*;*;*;*;*;*;<=50K
917;*;*;*;*;*;*;Non-Government;*;>50K
918;*;*;*;*;*;*;*;*;<=50K
919;*;*;*;*;*;*;*;*;>50K
920;*;*;*;*;*;*;*;*;<=50K
921;*;*;*;*;*;*;*;*;>50K
922;Male;*;*;spouse not present;*;*;*;*;<=50K
923;*;*;*;*;*;*;*;*;>50K
924;*;*;*;*;*;*;*;*;>50K
925;*;*;*;*;*;*;*;*;<=50K
926;*;*;*;*;*;*;*;*;<=50K
927;*;*;*;*;*;*;*;*;<=50K
928;Male;*;*;*;*;*;*;*;<=50K
929;*;*;*;*;*;*;Non-Government;*;>50K
930;*;*;*;*;*;*;Non-Government;*;>50K
931;*;*;*;*;*;*;*;*;<=50K
932;*;*;*;*;*;*;*;*;<=50K
933;*;*;*;*;*;*;*;*;<=50K
934;Male;*;White;*;*;*;Non-Government;*;>50K
935;*;*;*;*;*;*;*;*;>50K
936;*;*;*;*;*;*;*;*;<=50K
937;*;*;*;*;*;*;Non-Government;*;<=50K
938;*;*;*;*;*;*;*;*;>50K
939;*;*;*;*;*;*;*;*;<=50K
940;Male;*;*;*;*;*;*;*;<=50K
941;*;*;*;*;*;*;*;*;<=50K
942;*;*;*;*;*;*;*;*;>50K
943;*;*;*;*;*;*;*;*;<=50K
944;*;*;*;*;*;*;*;*;<=50K
945;*;*;*;*;*;*;*;*;<=50K
946;*;*;*;*;*;*;*;*;<=50K
947;*;*;*;*;*;*;Non-Government;*;>50K
948;*;*;*;*;*;*;*;*;<=50K
949;*;*;*;*;*;*;*;*;<=50K
950;*;*;*;*;*;*;*;*;<=50K
951;*;*;*;*;*;*;*;*;<=50K
952;*;*;*;*;*;*;*;*;<=50K
953;*;*;*;*;*;*;*;*;<=50K
954;*;*;*;*;*;*;*;*;<=50K
955;*;*;*;*;*;*;*;*;<=50K
956;*;*;*;*;*;*;*;*;<=50K
957;*;*;*;*;*;*;*;*;<=50K
958;*;*;*;*;*;*;*;*;<=50K
959;*;*;*;*;*;*;*;*;>50K
960;*;*;*;*;*;*;*;*;<=50K
961;*;*;*;*;*;*;*;*;<=50K
962;*;*;*;*;*;*;*;*;<=50K
963;*;*;*;*;*;*;*;*;<=50K
964;*;*;*;*;*;*;*;*;>50K
965;*;*;*;*;*;North America;*;*;<=50K
966;*;*;*;*;*;*;*;*;>50K
967;*;*;*;*;*;*;*;*;>50K
968;*;*;*;*;*;*;*;*;>50K
969;*;*;*;*;*;*;*;*;<=50K
970;*;*;*;*;*;*;*;*;<=50K
971;Male;*;White;*;*;*;Non-Government;*;<=50K
972;*;*;*;*;*;*;*;*;<=50K
973;*;*;*;*;*;*;*;*;>50K
974;*;*;*;*;*;North America;*;*;>50K
975;*;*;*;*;*;*;Non-Government;*;<=50K
976;*;*;*;*;*;North America;*;*;<=50K
977;*;*;*;*;*;*;*;*;<=50K
978;*;*;*;*;*;*;*;*;<=50K
979;*;*;*;*;*;*;*;*;>50K
980;*;*;*;*;*;*;*;*;<=50K
981;*;*;*;*;*;*;*;*;>50K
982;Male;*;White;*;*;*;Non-Government;*;<=50K
983;*;*;*;*;*;*;*;*;<=50K
984;*;*;*;*;*;*;*;*;<=50K
985;*;*;*;*;*;*;*;*;<=50K
986;*;*;*;*;*;North America;*;*;>50K
987;*;*;*;*;*;North America;*;*;>50K
988;*;*;*;*;*;*;*;*;>50K
989;Male;*;*;spouse not present;*;*;*;*;<=50K
990;Male;*;*;spouse not present;*;*;*;*;<=50K
991;*;*;*;*;*;*;*;*;<=50K
992;*;*;*;*;*;*;*;*;<=50K
993;*;*;*;*;*;North America;*;*;<=50K
994;*;*;*;*;*;*;*;*;>50K
995;*;*;*;*;*;*;*;*;<=50K
996;*;*;*;*;*;*;*;*;<=50K
997;*;*;*;*;*;*;Non-Government;*;<=50K
998;*;*;*;*;*;*;*;*;>50K
999;*;*;*;*;*;*;*;*;<=50K
1000;*;*;*;*;*;*;*;*;<=50K
1001;*;*;*;*;*;North America;*;*;<=50K
1002;*;*;*;*;*;*;*;*;<=50K
1003;*;*;*;*;*;*;*;*;>50K
1004;Male;*;*;*;*;*;*;*;<=50K
1005;*;*;*;*;*;*;*;*;>50K
1006;*;*;*;*;*;*;*;*;>50K
1007;*;*;*;*;*;*;*;*;<=50K
1008;Male;*;*;*;*;*;*;*;<=50K
1009;*;*;*;*;*;*;*;*;<=50K
1010;*;*;*;*;*;*;*;*;<=50K
1011;*;*;*;*;*;North America;*;*;<=50K
1012;*;*;*;*;*;*;*;*;>50K
1013;*;*;*;*;*;*;*;*;<=50K
1014;*;*;*;*;*;*;*;*;>50K
1015;Male;*;White;*;*;*;Non-Government;*;<=50K
1016;*;*;*;*;*;*;*;*;<=50K
1017;*;*;*;*;*;*;*;*;>50K
1018;*;*;*;*;*;*;*;*;<=50K
1019;*;*;*;*;*;*;*;*;<=50K
1020;*;*;*;*;*;*;*;*;<=50K
1021;*;*;*;*;*;*;*;*;>50K
1022;*;*;*;*;*;*;*;*;<=50K
1023;*;*;*;*;*;*;*;*;>50K
1024;*;*;*;*;*;*;*;*;>50K
1025;*;*;*;*;*;*;*;*;<=50K
1026;*;*;*;*;*;*;Non-Government;*;<=50K
1027;*;*;*;*;*;*;*;*;<=50K
1028;*;*;*;*;*;*;*;*;<=50K
1029;Male;*;White;*;*;*;Non-Government;*;<=50K
1030;*;*;*;*;*;*;*;*;>50K
1031;*;*;*;*;*;*;*;*;<=50K
1032;*;*;*;*;*;*;*;*;<=50K
1033;*;*;*;*;*;*;*;*;<=50K
1034;*;*;*;*;*;*;*;*;<=50K
1035;*;*;*;*;*;*;*;*;<=50K
1036;*;*;*;*;*;*;*;*;<=50K
1037;*;*;*;*;*;*;*;*;<=50K
1038;*;*;*;*;*;North America;*;*;>50K
1039;*;*;*;*;*;*;*;*;<=50K
1040;*;*;*;*;*;*;*;*;<=50K
1041;*;*;*;*;*;*;*;*;<=50K
1042;*;*;*;*;*;*;*;*;<=50K
1043;*;*;*;*;*;*;*;*;<=50K
1044;*;*;*;*;*;*;*;*;<=50K
1045;*;*;*;*;*;*;*;*;>50K
1046;*;*;*;*;*;*;*;*;>50K
1047;*;*;*;*;*;*;*;*;>50K
1048;*;*;*;*;*;North America;*;*;<=50K
1049;*;*;*;*;*;*;*;*;<=50K
1050;*;*;*;*;*;*;*;*;<=50K
1051;*;*;*;*;*;*;*;*;<=50K
1052;*;*;*;*;*;*;*;*;<=50K
1053;*;*;*;*;*;*;*;*;<=50K
1054;*;*;*;*;*;*;*;*;<=50K
1055;*;*;*;*;*;*;*;*;>50K
1056;*;*;*;*;*;*;*;*;<=50K
1057;Male;*;White;*;*;*;Non-Government;*;<=50K
1058;*;*;*;*;*;North America;*;*;>50K
1059;*;*;*;*;*;*;Non-Government;*;>50K
1060;*;*;*;*;*;*;*;*;<=50K
1061;*;*;*;*;*;*;*;*;<=50K
1062;*;*;*;*;*;North America;*;*;<=50K
1063;*;*;*;*;*;*;*;*;<=50K
1064;*;*;*;*;*;*;*;*;<=50K
1065;*;*;*;*;*;*;Non-Government;*;>50K
1066;*;*;*;*;*;*;*;*;>50K
1067;Male;*;*;spouse not present;*;*;*;*;<=50K
1068;*;*;*;*;*;*;*;*;<=50K
1069;*;*;*;*;*;*;*;*;<=50K
1070;*;*;*;*;*;*;*;*;>50K
1071;*;*;*;*;*;*;*;*;>50K
1072;*;*;*;*;*;*;*;*;>50K
1073;*;*;*;*;*;*;*;*;<=50K
1074;*;*;*;*;*;*;*;*;>50K
1075;*;*;*;*;*;North America;*;*;<=50K
1076;*;*;*;*;*;*;*;*;<=50K
1077;*;*;*;*;*;*;*;*;<=50K
1078;*;*;*;*;*;*;*;*;<=50K
1079;*;*;*;*;*;*;*;*;>50K
1080;Male;*;*;spouse not present;*;*;*;*;<=50K
1081;Male;*;White;*;*;*;Non-Government;*;<=50K
1082;*;*;*;*;*;*;*;*;<=50K
1083;*;*;*;*;*;North America;*;*;>50K
1084;*;*;*;*;*;*;*;*;<=50K
1085;*;*;*;*;*;*;*;*;<=50K
1086;*;*;*;*;*;*;*;*;>50K
1087;*;*;*;*;*;*;*;*;<=50K
1088;*;*;*;*;*;North America;*;*;<=50K
1089;*;*;*;*;*;North America;*;*;<=50K
1090;*;*;*;*;*;*;*;*;<=50K
1091;*;*;*;*;*;North America;*;*;<=50K
1092;*;*;*;*;*;*;*;*;<=50K
1093;*;*;*;*;*;*;*;*;<=50K
1094;*;*;*;*;*;*;*;*;<=50K
1095;*;*;*;*;*;*;*;*;>50K
1096;*;*;*;*;*;North America;*;*;<=50K
1097;*;*;*;*;*;*;*;*;<=50K
1098;*;*;*;*;*;*;*;*;<=50K
1099;*;*;*;*;*;*;*;*;<=50K
1100;*;*;*;*;*;*;*;*;<=50K
1101;*;*;*;*;*;*;*;*;<=50K
1102;*;*;*;*;*;*;*;*;<=50K
1103;*;*;*;*;*;*;*;*;>50K
1104;*;*;*;*;*;*;*;*;>50K
1105;*;*;*;*;*;*;*;*;<=50K
1106;Male;*;*;spouse not present;*;*;*;*;>50K
1107;*;*;*;*;*;*;*;*;<=50K
1108;*;*;*;*;*;*;Non-Government;*;>50K
1109;*;*;*;*;*;*;*;*;<=50K
1110;*;*;*;*;*;*;*;*;>50K
1111;*;*;*;*;*;North America;*;*;<=50K
1112;*;*;*;*;*;*;*;*;>50K
1113;*;*;*;*;*;*;*;*;<=50K
1114;*;*;*;*;*;*;*;*;<=50K
1115;*;*;*;*;*;*;*;*;>50K
1116;Male;*;*;spouse not present;*;*;*;*;<=50K
1117;*;*;*;*;*;*;*;*;>50K
1118;*;*;*;*;*;*;*;*;<=50K
1119;*;*;*;*;*;*;*;*;>50K
1120;*;*;*;*;*;*;Non-Government;*;>50K
1121;*;*;*;*;*;North America;*;*;<=50K
1122;*;*;*;*;*;*;*;*;<=50K
1123;*;*;*;*;*;*;*;*;<=50K
1124;*;*;*;*;*;*;*;*;<=50K
1125;*;*;*;*;*;*;*;*;>50K
1126;*;*;*;*;*;*;*;*;<=50K
1127;*;*;*;*;*;*;*;*;<=50K
1128;*;*;*;*;*;North America;*;*;<=50K
1129;*;*;*;*;*;*;*;*;>50K
1130;*;*;*;*;*;*;*;*;<=50K
1131;*;*;*;*;*;*;*;*;<=50K
1132;*;*;*;*;*;North America;*;*;<=50K
1133;*;*;*;*;*;*;*;*;<=50K
1134;*;*;*;*;*;*;*;*;<=50K
1135;*;*;*;*;*;*;*;*;<=50K
1136;*;*;*;*;*;*;*;*;<=50K
1137;*;*;*;*;*;*;*;*;<=50K
1138;*;*;*;*;*;*;*;*;<=50K
1139;*;*;*;*;*;*;*;*;>50K
1140;*;*;*;*;*;*;*;*;<=50K
1141;*;*;*;*;*;*;*;*;<=50K
1142;*;*;*;*;*;*;Non-Government;*;>50K
1143;*;*;*;*;*;*;*;*;<=50K
1144;*;*;*;*;*;*;*;*;<=50K
1145;*;*;*;*;*;*;*;*;>50K
1146;*;*;*;*;*;*;*;*;<=50K
1147;*;*;*;*;*;*;*;*;<=50K
1148;*;*;*;*;*;*;*;*;<=50K
1149;*;*;*;*;*;*;*;*;>50K
1150;*;*;*;*;*;*;*;*;<=50K
1151;*;*;*;*;*;*;*;*;<=50K
1152;Male;*;*;spouse not present;*;*;*;*;<=50K
1153;*;*;*;*;*;*;*;*;<=50K
1154;*;*;*;*;*;*;*;*;<=50K
1155;*;*;*;*;*;*;Non-Government;*;>50K
1156;*;*;*;*;*;*;*;*;>50K
1157;*;*;*;*;*;*;*;*;<=50K
1158;*;*;*;*;*;North America;*;*;<=50K
1159;Male;*;White;*;*;*;Non-Government;*;>50K
1160;*;*;*;*;*;*;*;*;<=50K
1161;*;*;*;*;*;*;*;*;<=50K
1162;*;*;*;*;*;*;*;*;<=50K
1163;*;*;*;*;*;*;*;*;>50K
1164;*;*;*;*;*;*;*;*;<=50K
1165;*;*;*;*;*;*;*;*;<=50K
1166;*;*;*;*;*;*;*;*;<=50K
1167;*;*;*;*;*;*;*;*;<=50K
1168;*;*;*;*;*;*;*;*;<=50K
1169;*;*;*;*;*;*;*;*;<=50K
1170;*;*;*;*;*;*;*;*;<=50K
1171;*;*;*;*;*;*;*;*;<=50K
1172;*;*;*;*;*;*;*;*;>50K
1173;*;*;*;*;*;*;*;*;>50K
1174;*;*;*;*;*;*;*;*;>50K
1175;Male;*;White;*;*;*;Non-Government;*;<=50K
1176;*;*;*;*;*;*;Non-Government;*;<=50K
1177;*;*;*;*;*;*;*;*;<=50K
1178;*;*;*;*;*;*;*;*;>50K
1179;Male;*;*;spouse not present;*;*;*;*;<=50K
1180;*;*;*;*;*;*;*;*;>50K
1181;*;*;*;*;*;*;*;*;<=50K
1182;*;*;*;*;*;*;*;*;>50K
1183;Male;*;White;*;*;*;Non-Government;*;<=50K
1184;*;*;*;*;*;*;*;*;<=50K
